Label,Parent,Cyto,Background,Nuclei
1,34,5.992356458792321,0.5319159760397323,14.454788508588292
2,2,15.064991826083343,0.5319159760397323,13.64799549073487
3,4,9.236413656391864,0.5319159760397323,11.037546712453288
4,4,8.819328369548701,0.5319159760397323,15.685099316999812
5,34,6.561341692720826,0.5319159760397323,9.92978016281977
6,2,13.794411329638228,0.5319159760397323,35.20347011693374
7,2,14.715879039298528,0.5319159760397323,21.829634390714205
8,31,12.371694513879753,0.5319159760397323,36.65947340643875
9,2,14.53979120696912,0.5319159760397323,25.802584190398395
10,4,8.52104196833818,0.5319159760397323,21.179363285664184
11,31,16.98057966416642,0.5319159760397323,21.722562674094707
12,1,7.76577635214533,0.5319159760397323,12.216418971769892
13,28,11.005863270063632,0.5319159760397323,26.670707273091566
14,28,10.542800920121666,0.5319159760397323,30.3701124799143
15,2,14.331884987891534,0.5319159760397323,31.175318202729642
