Label,Parent,Cyto,Background,Nuclei
1,1,51.90852367716953,1.0155934272078142,125.43049963794351
2,1,51.88912191568809,1.0155934272078142,124.67415544726191
3,1,51.847944298472385,1.0155934272078142,131.58167862506258
4,1,51.74574624527876,1.0155934272078142,142.16190576857014
5,1,52.32348773055179,1.0155934272078142,81.58181075839542
6,1,51.82759060847237,1.0155934272078142,119.23172001629918
7,1,51.810153346618186,1.0155934272078142,124.64048646342042
8,1,51.708909502624394,1.0155934272078142,146.6170396771319
9,1,52.10638146849408,1.0155934272078142,100.23725026288118
10,1,51.98250844946869,1.0155934272078142,110.41366109759099
11,1,51.7253847611514,1.0155934272078142,143.9330131049966
12,1,51.99144524619808,1.0155934272078142,107.25015214457704
13,1,51.9532256714298,1.0155934272078142,111.06496215047119
14,1,51.93226779151508,1.0155934272078142,130.75409728810232
15,61,9.001273291925466,1.0155934272078142,49.704597326377566
16,1,51.92983698728,1.0155934272078142,117.21574281171684
17,1,52.05043331177295,1.0155934272078142,107.12760854668909
18,1,51.87556493075999,1.0155934272078142,132.30384205541085
19,1,52.067354796318924,1.0155934272078142,103.63888888888889
20,1,52.244949763305655,1.0155934272078142,73.03631431571579
21,1,51.808616761214715,1.0155934272078142,149.69133487973053
22,1,51.65003791962671,1.0155934272078142,165.5768674838113
23,1,52.07820280829259,1.0155934272078142,114.37355104555782
24,1,52.26048708409388,1.0155934272078142,72.5014331261473
25,1,51.825881906627686,1.0155934272078142,159.32208025913263
26,1,52.05159489517905,1.0155934272078142,110.58023584122239
27,1,51.67290196875389,1.0155934272078142,166.62909978014034
28,1,51.94785851817094,1.0155934272078142,141.5983110322755
29,1,51.828732009758276,1.0155934272078142,162.1103069442898
30,1,51.82334987998115,1.0155934272078142,136.4905612460848
31,1,52.196621595810214,1.0155934272078142,81.1187672411236
32,1,52.06931832135719,1.0155934272078142,140.47524279573315
33,1,51.92185250779691,1.0155934272078142,125.71503381411216
34,1,52.216087827411975,1.0155934272078142,85.04062370219353
35,1,52.13088928224409,1.0155934272078142,99.26520138741417
36,1,52.12281005631825,1.0155934272078142,134.76461399819766
37,1,52.03480383391218,1.0155934272078142,128.7589119364054
38,1,51.855445423578196,1.0155934272078142,166.47333630723062
39,1,52.1626072644361,1.0155934272078142,117.81526354526412
40,1,52.35548622944397,1.0155934272078142,59.675367575620186
41,1,52.180336342500844,1.0155934272078142,114.69402151548998
42,1,52.14075487340143,1.0155934272078142,136.78973509933775
