365	14269.69728	365	560
367	19388.74432	367	760
369	15103.80667	369	590
371	11728.70984	371	460
373	18152.06831	373	710
375	14835.27727	375	580
377	15588.66372	377	610
379	15615.80012	379	610
381	17105.80065	381	670
383	11258.66789	383	440
385	15330.36946	385	600
387	15335.85523	387	600
389	13784.30121	389	540
391	15097.62276	391	590
393	17870.36328	393	700
395	11491.02423	395	450
397	16901.40845	397	660
399	16076.76015	399	630
401	18159.49665	401	710
403	16561.77542	403	650
405	17114.5397	405	670
407	13277.49974	407	520
409	14320.41938	409	560
411	17335.44078	411	680
413	15853.5338	413	620
415	17110.16906	415	670
417	13793.45577	417	540
419	14816.32862	419	580
421	18375.31583	421	720
423	18147.89254	423	710
425	19661.41511	425	770
427	14809.51895	427	580
429	17105.36394	429	670
431	17877.20911	431	700
433	17644.80245	433	690
435	14781.21257	435	580
437	17688.22579	437	690
439	20397.23617	439	800
441	19433.86095	441	760
443	15786.52544	443	620
445	16081.68475	445	630
447	17878.12229	447	700
449	17863.52269	449	700
451	18929.70429	451	740
453	21194.01461	453	830
455	17641.64451	455	690
457	18432.70782	457	720
459	17868.99474	459	700
461	20143.29789	461	790
463	24487.29721	463	960
465	23197.12458	465	910
467	24449.25506	467	960
469	29799.80643	469	1170
471	29551.12855	471	1160
473	43898.82851	473	1720
475	57846.18521	475	2270
477	79159.03075	477	3110
479	130629.25689	479	5140
481	168124.93641	481	6610
483	267779.87069	483	10520
485	417800.38144	485	16430
487	671019.8689	487	26410
489	1.24282E6	489	48680
491	1.46249E6	491	57470
493	2.12328E6	493	83260
495	3.03284E6	495	119130
497	4.28312E6	497	167620
499	5.84468E6	499	229550
501	7.50435E6	501	293060
503	9.44832E6	503	370960
505	1.17503E7	505	460660
507	1.39689E7	507	548840
509	1.58235E7	509	619650
511	1.72287E7	511	675710
513	1.84747E7	513	723710
515	1.89952E7	515	744440
517	1.91309E7	517	750430
519	1.86005E7	519	728860
521	1.78303E7	521	697930
523	1.6995E7	523	664080
525	1.59809E7	525	626370
527	1.47814E7	527	577910
529	1.36889E7	529	537070
531	1.2545E7	531	491350
533	1.14465E7	533	449940
535	1.03675E7	535	405690
537	9.4325E6	537	369990
539	8.71012E6	539	341550
541	7.97856E6	541	311810
543	7.29654E6	543	285820
545	6.73922E6	545	264110
547	6.32538E6	547	248170
549	5.84744E6	549	229360
551	5.46659E6	551	214520
553	5.09703E6	553	200140
555	4.75675E6	555	186850
557	4.46414E6	557	174740
559	4.14556E6	559	162850
561	3.81636E6	561	149590
563	3.57207E6	563	140200
565	3.20771E6	565	125540
567	2.96305E6	567	116190
569	2.72088E6	569	106460
571	2.45607E6	571	96160
573	2.25111E6	573	87980
575	2.04737E6	575	80220
577	1.87805E6	577	73550
579	1.68496E6	579	66010
581	1.46815E6	581	57490
583	1.3916E6	583	54580
585	1.24395E6	585	48800
587	1.13995E6	587	44750
589	1.02159E6	589	40080
591	952599.15483	591	37420
593	871625.06368	593	34220
595	768936.7882	595	30180
597	716197.95518	597	28090
599	643267.38992	599	25200
601	599490.44586	601	23530
603	535837.13405	603	21030
605	493852.35447	605	19360
607	468311.83399	607	18370
609	413022.97122	609	16200
611	400755.08278	611	15710
613	363111.36096	613	14210
615	322399.77572	615	12650
617	306554.4504	617	12020
619	283165.54097	619	11110
621	260767.50357	621	10220
623	230431.22829	623	9020
625	209918.32269	625	8250
627	200376.82045	627	7870
629	166990.09294	629	6540
631	162943.69645	631	6390
633	163888.46409	633	6430
635	140995.62252	635	5540
637	127474.77328	637	4990
639	109635.14444	639	4300
641	112906.51443	641	4430
643	95602.29446	643	3750
645	87618.75653	645	3440
647	72050.89553	647	2820
649	77013.31157	649	3020
651	79126.80643	651	3110
653	72048.67741	653	2830
655	68020.2787	655	2670
657	55931.2554	657	2200
659	56325.82322	659	2210
661	52004.99656	661	2040
663	45415.11456	663	1780
665	44046.13387	665	1730
667	45007.03235	667	1760
669	43004.73307	669	1690
671	39790.843	671	1560
673	37957.91512	673	1490
675	35732.51659	675	1400
677	33466.17617	677	1310
679	34676.18562	679	1360
681	27234.08588	681	1070
683	28667.96355	683	1120
685	31673.05236	685	1240
687	28071.96631	687	1100
689	28069.10102	689	1100
691	29560.16513	691	1160
693	19886.29121	693	780
695	23208.95713	695	910
697	23235.62455	697	910
699	23000.84336	699	900
701	25314.51365	701	990
703	22454.70783	703	880
705	22973.83535	705	900
707	20162.31943	707	790
709	15300.26775	709	600
711	21414.36802	711	840
713	14780.08256	713	580
715	17317.34026	715	680
717	19617.83439	717	770
719	17612.82418	719	690
721	18087.78947	721	710
723	17886.34505	723	700
725	12973.46799	725	510
727	14573.15982	727	570
729	14982.22448	729	590
731	13795.21766	731	540
733	15520.04885	733	610
735	15074.8633	735	590
737	14294.10113	737	560
739	15795.7759	739	620
741	14319.68701	741	560
743	15557.2558	743	610
745	14822.38692	745	580
747	14783.09629	747	580
749	16574.44476	749	650
751	17101.871	751	670
753	13549.44268	753	530
755	15549.3245	755	610
757	14047.09608	757	550
759	15800.20387	759	620
761	15052.94043	761	590
763	14800.8268	763	580
765	16861.25233	765	660
767	14780.83588	767	580
769	17096.63426	769	670
771	15062.16334	771	590
773	14537.10788	773	570
775	17596.20534	775	690
777	16093.18722	777	630
779	15557.2558	779	610
781	14295.92566	781	560
783	13254.82399	783	520
785	13780.08013	785	540
787	14513.7881	787	570
789	19118.99664	789	750
791	17304.11991	791	680
793	12963.5749	793	510
795	16795.1752	795	660
797	11207.05025	797	440
799	11697.39352	799	460
801	17775.0692	801	700
