365	39640.4049	365	560
367	40271.3014	367	570
369	40291.22782	369	570
371	34705.00744	371	490
373	50261.92836	373	710
375	39598.3595	375	560
377	48124.55768	377	680
379	29804.1442	379	420
381	34673.08237	381	490
383	39716.31206	383	560
385	43152.23543	385	610
387	39829.30299	387	560
389	43191.95638	389	610
391	32536.42665	391	460
393	44491.52542	393	630
395	33960.66223	395	480
397	33260.20805	397	470
399	37458.47763	399	530
401	35383.20006	401	500
403	35380.69629	403	500
405	42504.95891	405	600
407	44554.45545	407	630
409	35355.67812	409	500
411	41775.82667	411	590
413	37482.31966	413	530
415	39707.86358	415	560
417	37511.50117	417	530
419	44519.82192	419	630
421	31815.61086	421	450
423	38932.54053	423	550
425	41737.40804	425	590
427	46732.28068	427	660
429	42444.82173	429	600
431	43872.0634	431	620
433	43164.44948	433	610
435	34680.44448	435	490
437	34016.01587	437	480
439	33979.89523	439	480
441	43949.81215	441	620
443	50155.41113	443	710
445	43828.64414	445	620
447	42423.8139	447	600
449	38281.58231	449	540
451	43179.72676	451	610
453	47329.75417	453	670
455	36072.99477	455	510
457	45309.73451	457	640
459	42495.92747	459	600
461	37442.59979	461	530
463	44541.8552	463	630
465	28280.54299	465	400
467	41059.04007	467	580
469	39651.63209	469	560
471	39665.67502	471	560
473	42456.83555	473	600
475	41096.86105	475	580
477	40391.15646	477	570
479	52419.06921	479	740
481	41710.85189	481	590
483	41041.6077	483	580
485	45328.98931	485	640
487	34621.63499	487	490
489	38943.56723	489	550
491	33900.6992	491	480
493	46593.71691	493	660
495	37495.57835	495	530
497	41024.19013	497	580
499	41006.78733	499	580
501	37471.71946	501	530
503	42541.12309	503	600
505	50908.57668	505	720
507	47521.10079	507	670
509	42423.8139	509	600
511	44560.75824	511	630
513	46785.2839	513	660
515	34006.3762	515	480
517	39007.0922	517	550
519	38935.29662	519	550
521	29757.6874	521	420
523	44646.02083	523	630
525	33328.60587	525	470
527	35400.73634	527	500
529	41134.75177	529	580
531	38847.29482	531	550
533	36022.03701	533	510
535	35460.99291	535	500
537	24743.7257	537	350
539	38211.152	539	540
541	41693.16656	541	590
543	50977.06032	543	720
545	47266.31393	545	670
547	38982.20994	547	550
549	54397.73931	549	770
551	47460.50861	551	670
553	52241.44017	553	740
555	50959.02045	555	720
557	41105.59887	557	580
559	62959.8189	559	890
561	64329.13898	561	910
563	74315.23816	563	1050
565	94793.4352	565	1340
567	92165.89862	567	1300
569	149759.81916	569	2120
571	193178.60175	571	2730
573	240316.65253	573	3400
575	304873.73559	575	4310
577	397050.48213	577	5600
579	530854.59815	579	7510
581	644226.00948	581	9110
583	873257.3774	583	12340
585	1.12439E6	585	15900
587	1.47936E6	587	20930
589	1.7667E6	589	25020
591	2.33781E6	591	33080
593	2.91384E6	593	41190
595	3.55496E6	595	50260
597	4.08622E6	597	57820
599	4.73248E6	599	66870
601	5.40558E6	601	76370
603	6.10589E6	603	86380
605	6.78174E6	605	95670
607	7.43459E6	607	105140
609	7.75896E6	609	109510
611	8.1914E6	611	115810
613	8.39374E6	613	118570
615	8.20815E6	615	116170
617	8.00778E6	617	113150
619	7.80041E6	619	110290
621	7.59958E6	621	107420
623	7.0957E6	623	100390
625	6.87925E6	625	97080
627	6.12397E6	627	86550
629	5.71328E6	629	80780
631	5.22472E6	631	73820
633	4.61528E6	633	65260
635	4.33005E6	635	61110
637	4.01626E6	637	56810
639	3.63411E6	639	51390
641	3.35405E6	641	47480
643	2.99165E6	643	42260
645	2.69808E6	645	38140
647	2.41833E6	647	34200
649	2.41221E6	649	34140
651	2.1785E6	651	30780
653	2.08504E6	653	29470
655	1.91389E6	655	27070
657	1.78687E6	657	25320
659	1.73372E6	659	24520
661	1.62649E6	661	23010
663	1.62166E6	663	22940
665	1.47561E6	665	20840
667	1.4765E6	667	20860
669	1.42048E6	669	20060
671	1.33055E6	671	18830
673	1.21889E6	673	17240
675	1.22814E6	675	17350
677	1.14255E6	677	16150
679	1.03978E6	679	14690
681	1.00736E6	681	14230
683	892211.7497	683	12590
685	896229.75172	685	12670
687	821956.56787	687	11620
689	794392.52336	689	11220
691	748904.90321	691	10600
693	638132.29572	693	9020
695	588900.67162	695	8330
697	564287.73718	697	7970
699	478482.44621	699	6760
701	489515.44347	701	6910
703	432998.44347	703	6120
705	401785.71429	705	5670
707	362144.5749	707	5120
709	348878.35256	709	4930
711	323152.1508	711	4560
713	283005.51861	713	4000
715	269045.59615	715	3800
717	258425.37525	717	3650
719	251714.62915	719	3560
721	217698.61465	721	3080
723	193420.86686	723	2740
725	184648.03679	725	2610
727	171000.56529	727	2420
729	180633.27903	729	2550
731	168579.11886	731	2380
733	133465.15077	733	1890
735	135791.17709	735	1930
737	134611.31863	737	1910
739	139747.19101	739	1990
741	126830.63555	741	1810
743	116401.37438	743	1660
745	106584.391	745	1520
747	113851.99241	747	1620
749	104752.53093	749	1490
751	91517.07145	751	1300
753	107875.62575	753	1530
755	100098.68885	755	1420
757	81759.23315	757	1160
759	88857.54584	759	1260
761	83157.15292	761	1180
763	79594.28048	763	1130
765	79101.63147	765	1120
767	78323.4547	767	1110
769	69126.04923	769	980
771	57268.09955	771	810
773	57110.6254	773	810
775	82609.61661	775	1170
777	72750.38847	777	1030
779	54987.66302	779	780
781	64301.86546	781	910
783	57832.00508	783	820
785	64433.90215	785	910
787	53521.12676	787	760
789	49561.03087	789	700
791	48629.21982	791	690
793	46030.73437	793	650
795	43054.77132	795	610
797	48853.01614	797	690
799	48763.25088	799	690
801	57930.06005	801	820
