365	38132.90022	365	540
367	43813.15808	367	620
369	38830.83875	369	550
371	38965.63939	371	550
373	40222.99061	373	570
375	38216.56051	375	540
377	38194.93563	377	540
379	51608.34217	379	730
381	40966.23817	381	580
383	40200.29621	383	570
385	45742.4349	385	650
387	53592.83548	387	760
389	50743.53372	389	720
391	36705.01871	391	520
393	33826.63848	393	480
395	38140.98036	395	540
397	44359.9493	397	630
399	44469.54189	399	630
401	38033.52585	401	540
403	45894.23145	403	650
405	43748.23596	405	620
407	45861.85	407	650
409	32472.11633	409	460
411	35320.71207	411	500
413	45108.54243	413	640
415	38927.02951	415	550
417	45156.28307	417	640
419	38924.27459	419	550
421	36106.19469	421	510
423	43057.8104	423	610
425	47336.442	425	670
427	33939.05112	427	480
429	41610.83292	429	590
431	33840.94755	431	480
433	37474.36895	433	530
435	48066.72793	435	680
437	32564.06626	437	460
439	36055.14316	439	510
441	35365.68114	441	500
443	43140.02829	443	610
445	33264.91613	445	470
447	35318.21714	447	500
449	43259.34331	449	610
451	41666.66667	451	590
453	48832.27176	453	690
455	31874.20314	455	450
457	34709.9242	457	490
459	41041.6077	459	580
461	48842.64175	461	690
463	41053.22763	463	580
465	38982.20994	465	550
467	42507.97024	467	600
469	42477.87611	469	600
471	36149.7023	471	510
473	43816.25442	473	620
475	39721.94638	475	560
477	46702.51911	477	660
479	44551.30472	479	630
481	46007.92752	481	650
483	41678.44024	483	590
485	36871.58761	485	520
487	47239.65311	487	670
489	34651.01478	489	490
491	47396.7176	491	670
493	39671.29498	493	560
495	39453.29012	495	560
497	43039.5823	497	610
499	42339.99012	499	600
501	43717.38824	501	620
503	39603.9604	503	560
505	34702.54958	505	490
507	40194.62661	507	570
509	48080.32242	509	680
511	35360.67893	511	500
513	41713.8009	513	590
515	46560.84656	515	660
517	41064.85415	517	580
519	54313.3244	519	770
521	40205.96741	521	570
523	33922.26148	523	480
525	40282.68551	525	570
527	40257.0803	527	570
529	33927.05683	529	480
531	33220.24314	531	470
533	47373.25886	533	670
535	38192.23425	535	540
537	47349.82332	537	670
539	52359.72547	539	740
541	40373.99065	541	570
543	37426.7354	543	530
545	42468.85617	545	600
547	43155.28829	547	610
549	49518.95869	549	700
551	33255.50131	551	470
553	50937.38946	553	720
555	45936.39576	555	650
557	49494.44955	557	700
559	64392.86725	559	910
561	74959.33809	561	1060
563	86304.47085	563	1220
565	114592.91222	565	1620
567	106834.58327	567	1510
569	137896.89555	569	1950
571	153639.1957	571	2170
573	220395.43618	573	3110
575	322375.39767	575	4560
577	372494.8658	577	5260
579	518057.81327	579	7330
581	686698.32046	581	9690
583	887022.79303	583	12570
585	1.14215E6	585	16150
587	1.4899E6	587	21030
589	1.87681E6	589	26540
591	2.309E6	591	32670
593	2.82972E6	593	40100
595	3.43015E6	595	48540
597	4.0781E6	597	57750
599	4.72175E6	599	66690
601	5.4602E6	601	77300
603	6.11427E6	603	86150
605	6.73316E6	605	95180
607	7.3501E6	607	104070
609	7.66959E6	609	108540
611	8.18028E6	611	115890
613	8.20233E6	613	115940
615	8.13861E6	615	115080
617	8.12924E6	617	114980
619	7.91399E6	619	112070
621	7.49982E6	621	105890
623	7.20495E6	623	101950
625	6.67589E6	625	94130
627	6.12766E6	627	86590
629	5.60951E6	629	79240
631	5.19395E6	631	73510
633	4.8399E6	633	68320
635	4.29805E6	635	60740
637	3.97338E6	637	56120
639	3.5975E6	639	50750
641	3.34489E6	641	47260
643	2.99057E6	643	42170
645	2.68137E6	645	37810
647	2.41149E6	647	33990
649	2.24283E6	649	31680
651	2.16477E6	651	30560
653	1.96055E6	653	27630
655	1.8972E6	655	26760
657	1.7069E6	657	24040
659	1.72001E6	659	24290
661	1.61773E6	661	22810
663	1.60179E6	663	22590
665	1.54582E6	665	21810
667	1.46398E6	667	20670
669	1.39363E6	669	19660
671	1.34817E6	671	19020
673	1.28045E6	673	18030
675	1.27634E6	675	17990
677	1.15455E6	677	16300
679	1.03334E6	679	14600
681	1.02851E6	681	14540
683	943769.42639	683	13360
685	927447.92405	685	13090
687	849483.66106	687	12010
689	755637.23758	689	10690
691	722866.026	691	10230
693	656712.19305	693	9280
695	635539.18096	695	8970
697	568841.0924	697	8040
699	513456.09065	699	7250
701	522403.90741	701	7380
703	419525.99929	703	5930
705	423224.15993	705	5970
707	388370.11885	707	5490
709	341577.49274	709	4820
711	297324.08325	711	4200
713	298210.73559	713	4200
715	257009.34579	715	3630
717	243626.06232	717	3440
719	231886.10093	719	3290
721	206667.13851	721	2920
723	199110.35798	723	2820
725	184452.29682	725	2610
727	179823.00885	727	2540
729	172633.36635	729	2440
731	164119.97736	731	2320
733	151536.60955	733	2140
735	151954.20171	735	2150
737	133003.18359	737	1880
739	115892.86976	739	1640
741	139271.8275	741	1970
743	120090.42102	743	1700
745	94353.00795	745	1330
747	109432.36374	747	1550
749	100566.57224	749	1420
751	113026.27861	751	1600
753	86280.05658	753	1220
755	87018.04033	755	1230
757	83516.17241	757	1180
759	85524.45575	759	1210
761	80702.25117	761	1140
763	92671.19411	763	1310
765	74911.66078	765	1060
767	77348.85041	767	1090
769	66600.53847	769	940
771	75097.4141	771	1060
773	68706.61567	773	970
775	61640.92391	775	870
777	54501.69875	777	770
779	50969.84284	779	720
781	65086.66431	781	920
783	50933.78608	783	720
785	52359.72547	785	740
787	62173.23725	787	880
789	55193.88622	789	780
791	50215.7154	791	710
793	45300.11325	793	640
795	55885.68195	795	790
797	53233.01867	797	750
799	46669.49512	799	660
801	63640.22062	801	900
